1, 0, -858993460, -858993460, -858993460
1, 0, -858993460, -858993460, -858993460
1, 0, -858993460, -858993460, -858993460
1, 0, -858993460, -858993460, -858993460
1, 0, -858993460, -858993460, -858993460
